date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2019-08-03,35,22,0.0,14.2,1,1,12,08:24 AM,09:48 PM,05:26 AM,07:41 PM,8,28,28,29,17,3,30,0.0,1015,35,10,243,10
2019-08-04,34,20,0.0,14.1,1,1,20,09:38 AM,10:20 PM,05:27 AM,07:40 PM,9,27,27,27,21,12,33,0.1,1015,34,10,234,13
2019-08-05,34,21,0.0,14.1,1,1,27,10:50 AM,10:51 PM,05:28 AM,07:39 PM,9,29,29,28,17,24,33,0.1,1014,34,10,265,10
2019-08-06,36,23,0.0,14.1,1,1,34,12:00 PM,11:22 PM,05:29 AM,07:38 PM,5,29,29,30,17,22,23,0.0,1012,36,10,235,11
2019-08-07,32,23,0.0,14.1,1,1,42,01:09 PM,11:55 PM,05:30 AM,07:37 PM,8,27,27,28,24,27,31,0.0,1012,32,10,267,14
2019-08-08,31,19,0.0,11.1,1,1,49,02:15 PM,No moonset,05:31 AM,07:35 PM,10,26,26,26,12,41,42,2.7,1013,31,10,275,7
2019-08-09,30,16,0.0,14.0,1,1,56,03:19 PM,12:31 AM,05:32 AM,07:34 PM,10,23,23,23,10,11,47,0.2,1013,30,10,229,6
2019-08-10,32,20,0.0,14.0,1,1,63,04:19 PM,01:11 AM,05:33 AM,07:33 PM,3,25,25,26,24,1,25,0.0,1010,32,10,200,16
2019-08-11,28,20,0.0,14.0,1,1,71,05:14 PM,01:56 AM,05:34 AM,07:31 PM,3,24,24,24,24,1,26,0.0,1012,28,10,275,15
2019-08-12,26,16,0.0,14.0,1,1,78,06:03 PM,02:46 AM,05:35 AM,07:30 PM,4,21,21,21,11,0,33,0.0,1017,26,10,301,8
2019-08-13,30,17,0.0,13.9,1,1,85,06:46 PM,03:40 AM,05:36 AM,07:29 PM,3,24,24,24,10,2,26,0.0,1017,30,10,266,7
2019-08-14,32,19,0.0,13.9,1,1,92,07:24 PM,04:36 AM,05:37 AM,07:27 PM,2,26,26,26,12,2,22,0.0,1017,32,10,257,8
2019-08-15,32,20,0.0,13.9,1,1,100,07:56 PM,05:35 AM,05:38 AM,07:26 PM,2,27,27,27,9,1,21,0.0,1015,32,10,274,6
2019-08-16,30,18,0.0,13.9,1,1,100,08:25 PM,06:33 AM,05:39 AM,07:25 PM,4,24,24,24,9,11,28,0.0,1012,30,10,324,6
2019-08-17,29,17,0.0,13.8,1,1,86,08:51 PM,07:32 AM,05:40 AM,07:23 PM,4,23,23,23,8,3,28,0.0,1009,29,10,225,6
2019-08-18,33,19,0.0,13.8,1,1,78,09:17 PM,08:29 AM,05:41 AM,07:22 PM,2,26,26,26,9,0,22,0.0,1010,33,10,243,7
2019-08-19,33,20,0.0,13.8,1,1,71,09:42 PM,09:28 AM,05:42 AM,07:20 PM,-2,27,27,27,22,1,16,0.0,1012,33,10,203,14
2019-08-20,34,20,0.0,13.8,1,1,64,10:07 PM,10:26 AM,05:43 AM,07:19 PM,-3,27,27,27,19,17,15,0.0,1013,34,10,219,13
2019-08-21,34,20,0.0,13.7,1,1,57,10:35 PM,11:25 AM,05:44 AM,07:17 PM,-2,27,27,28,12,0,15,0.0,1011,34,10,258,8
2019-08-22,30,21,0.0,13.7,1,1,49,11:06 PM,12:26 PM,05:45 AM,07:16 PM,-0,25,25,26,19,9,19,0.0,1007,30,10,271,13
2019-08-23,27,16,0.0,13.7,1,1,42,11:42 PM,01:29 PM,05:46 AM,07:14 PM,6,22,22,22,10,19,38,0.2,1011,27,10,313,7
2019-08-24,31,18,0.0,13.7,1,1,35,No moonrise,02:33 PM,05:47 AM,07:13 PM,3,24,24,25,13,7,26,0.0,1012,31,10,252,9
2019-08-25,32,20,0.0,13.6,1,1,28,12:24 AM,03:37 PM,05:48 AM,07:11 PM,2,26,26,27,19,0,22,0.0,1011,32,10,269,12
2019-08-26,26,16,0.0,13.6,1,1,20,01:16 AM,04:37 PM,05:49 AM,07:10 PM,0,21,21,21,11,0,26,0.0,1016,26,10,302,8
2019-08-27,28,15,0.0,13.6,1,1,13,02:16 AM,05:33 PM,05:50 AM,07:08 PM,-1,21,21,22,7,0,22,0.0,1017,28,10,271,5
2019-08-28,32,16,0.0,13.6,1,1,6,03:26 AM,06:22 PM,05:51 AM,07:06 PM,-2,24,24,25,12,3,18,0.0,1015,32,10,243,8
2019-08-29,34,20,0.0,13.5,1,1,0,04:40 AM,07:05 PM,05:52 AM,07:05 PM,7,26,26,27,18,23,33,0.4,1014,34,10,238,12
2019-08-30,32,20,0.0,13.5,1,1,0,05:57 AM,07:43 PM,05:53 AM,07:03 PM,8,26,26,26,12,4,35,0.0,1014,32,10,272,8
2019-08-31,32,21,0.0,13.5,1,1,0,07:14 AM,08:16 PM,05:54 AM,07:02 PM,7,26,26,27,9,0,30,0.0,1014,32,10,275,6
2019-09-01,35,21,0.0,13.5,1,1,9,08:29 AM,08:48 PM,05:55 AM,07:00 PM,3,28,28,28,15,0,23,0.0,1014,35,10,246,10
2019-09-02,34,21,0.0,13.0,1,1,16,09:44 AM,09:21 PM,05:55 AM,06:58 PM,-3,27,27,28,17,9,14,0.0,1014,34,10,269,10
2019-09-03,32,21,0.0,12.0,1,1,24,10:55 AM,09:54 PM,05:56 AM,06:57 PM,7,27,27,27,10,55,31,1.1,1016,32,10,262,7
2019-09-04,33,20,0.0,13.0,1,1,32,12:05 PM,10:30 PM,05:57 AM,06:55 PM,8,27,27,27,14,26,33,1.0,1015,33,10,243,9
2019-09-05,33,21,0.0,13.0,1,1,39,01:11 PM,11:09 PM,05:58 AM,06:53 PM,9,27,27,27,13,49,34,0.7,1017,33,10,264,9
2019-09-06,25,17,0.0,10.6,1,1,47,02:14 PM,11:53 PM,05:59 AM,06:52 PM,12,23,23,21,9,47,51,2.1,1018,25,10,211,6
2019-09-07,30,19,0.0,12.5,1,1,54,03:11 PM,No moonset,06:00 AM,06:50 PM,8,25,25,25,9,2,38,0.0,1015,30,10,286,6
2019-09-08,23,16,0.0,10.3,1,1,62,04:02 PM,12:42 AM,06:01 AM,06:48 PM,7,20,21,20,17,35,43,0.9,1007,23,10,238,12
2019-09-09,26,13,0.0,11.6,1,1,69,04:46 PM,01:35 AM,06:02 AM,06:47 PM,5,19,19,19,7,10,43,0.0,1011,26,10,264,4
2019-09-10,25,15,0.0,8.9,1,1,77,05:25 PM,02:30 AM,06:03 AM,06:45 PM,4,20,21,20,21,34,36,0.6,1007,25,10,212,14
2019-09-11,18,12,0.0,8.9,1,1,84,05:59 PM,03:29 AM,06:04 AM,06:43 PM,6,14,15,14,7,50,57,8.5,1015,18,9,264,5
2019-09-12,22,11,0.0,11.6,1,1,92,06:28 PM,04:27 AM,06:05 AM,06:42 PM,2,16,16,16,9,5,41,0.0,1024,22,10,278,7
2019-09-13,25,13,0.0,11.6,1,1,99,06:55 PM,05:25 AM,06:06 AM,06:40 PM,3,19,19,19,8,0,35,0.0,1021,25,10,256,6
2019-09-14,29,16,0.0,11.6,1,1,100,07:21 PM,06:23 AM,06:07 AM,06:38 PM,1,22,22,22,13,0,26,0.0,1018,29,10,239,8
2019-09-15,0,0,0.0,11.6,1,1,85,07:46 PM,07:22 AM,06:08 AM,06:37 PM,-3,22,22,22,21,0,18,0.0,1009,0,10,0,10
2019-09-16,29,0,0.0,8.9,1,1,78,08:11 PM,08:20 AM,06:09 AM,06:35 PM,4,23,23,23,42,44,30,2.1,1007,29,10,181,27
2019-09-17,18,13,0.0,11.6,1,1,70,08:37 PM,09:19 AM,06:10 AM,06:33 PM,1,15,16,15,21,18,38,0.1,1013,18,10,317,15
2019-09-18,26,11,0.0,11.6,1,1,63,09:07 PM,10:19 AM,06:11 AM,06:31 PM,-2,19,19,19,16,1,26,0.0,1011,26,10,191,11
2019-09-19,22,12,0.0,11.6,1,1,55,09:40 PM,11:21 AM,06:12 AM,06:30 PM,1,16,17,16,18,13,38,0.0,1008,22,10,308,12
2019-09-20,14,9,0.0,6.1,1,1,48,10:19 PM,12:23 PM,06:13 AM,06:28 PM,3,10,11,10,13,70,58,8.2,1013,14,9,266,8
2019-09-21,17,9,0.0,10.2,1,1,40,11:05 PM,01:25 PM,06:14 AM,06:26 PM,1,12,13,12,11,40,47,0.2,1018,17,10,286,8
2019-09-22,24,9,0.0,11.6,1,1,33,No moonrise,02:25 PM,06:15 AM,06:25 PM,-0,15,16,15,11,2,35,0.0,1017,24,10,114,7
2019-09-23,23,14,0.0,11.6,1,1,25,12:00 AM,03:22 PM,06:16 AM,06:23 PM,-1,18,18,18,16,36,27,0.0,1016,23,10,269,10
2019-09-24,22,13,0.0,11.6,1,1,18,01:04 AM,04:12 PM,06:17 AM,06:21 PM,3,17,17,17,6,5,38,0.0,1019,22,10,218,4
2019-09-25,23,13,0.0,11.6,1,1,10,02:14 AM,04:56 PM,06:18 AM,06:20 PM,7,18,19,18,6,2,47,0.0,1016,23,10,280,5
2019-09-26,26,13,0.0,11.6,1,1,2,03:29 AM,05:35 PM,06:19 AM,06:18 PM,4,19,20,19,9,1,39,0.0,1011,26,10,248,6
2019-09-27,21,15,0.0,11.6,1,1,0,04:45 AM,06:10 PM,06:20 AM,06:16 PM,4,18,18,18,12,15,41,0.0,1006,21,10,223,9
2019-09-28,21,13,0.0,6.0,1,1,0,06:02 AM,06:43 PM,06:21 AM,06:15 PM,8,17,17,17,20,67,61,6.3,1000,21,10,210,12
2019-09-29,9,-1,0.0,6.0,1,1,0,07:18 AM,07:16 PM,06:22 AM,06:13 PM,4,5,7,5,12,65,77,10.1,1004,9,9,188,9
2019-09-30,13,4,0.0,11.6,1,1,5,08:32 AM,07:49 PM,06:23 AM,06:11 PM,-1,7,8,7,9,12,54,0.0,1011,13,10,298,6
2019-10-01,13,5,0.0,11.6,1,1,12,09:46 AM,08:24 PM,06:24 AM,06:10 PM,-2,9,9,9,7,6,47,0.0,1013,13,10,280,6
2019-10-02,13,5,0.0,8.8,1,1,19,10:56 AM,09:03 PM,06:25 AM,06:08 PM,-2,8,9,8,9,25,49,0.2,1018,13,10,319,6
2019-10-03,21,7,0.0,11.6,1,1,27,12:03 PM,09:47 PM,06:26 AM,06:06 PM,-4,12,13,12,9,0,34,0.0,1016,21,10,132,6
2019-10-04,17,8,0.0,10.2,1,1,34,01:04 PM,10:35 PM,06:27 AM,06:05 PM,-4,11,13,11,30,24,31,0.1,1014,17,10,267,20
2019-10-05,15,6,0.0,11.6,1,1,41,01:59 PM,11:28 PM,06:28 AM,06:03 PM,-4,9,10,9,9,2,38,0.0,1024,15,10,268,7
2019-10-06,15,5,0.0,11.6,1,1,48,02:46 PM,No moonset,06:29 AM,06:02 PM,-3,9,10,9,7,1,42,0.0,1028,15,10,270,5
2019-10-07,18,7,0.0,11.6,1,1,56,03:27 PM,12:23 AM,06:30 AM,06:00 PM,-4,12,12,12,8,2,34,0.0,1021,18,10,243,5
2019-10-08,24,10,0.0,8.7,1,1,63,04:01 PM,01:21 AM,06:31 AM,05:58 PM,-6,15,15,15,13,12,23,0.0,1011,24,10,170,7
2019-10-09,11,3,0.0,5.7,1,1,70,04:32 PM,02:19 AM,06:32 AM,05:57 PM,-5,6,9,6,22,36,40,1.1,1011,11,10,309,15
2019-10-10,4,-2,1.7,8.7,1,1,77,04:59 PM,03:18 AM,06:33 AM,05:55 PM,-9,-1,1,-1,15,34,47,2.0,1028,4,8,316,12
2019-10-11,10,-1,0.0,8.7,1,1,85,05:25 PM,04:16 AM,06:34 AM,05:54 PM,-11,3,4,3,6,3,33,0.0,1029,10,10,250,5
2019-10-12,13,3,0.0,8.7,1,1,92,05:50 PM,05:15 AM,06:35 AM,05:52 PM,-9,8,8,8,5,0,29,0.0,1019,13,10,271,4
2019-10-13,19,5,0.0,8.7,1,1,99,06:14 PM,06:13 AM,06:36 AM,05:51 PM,-11,11,12,11,13,15,22,0.0,1014,19,10,217,7
2019-10-14,19,7,0.0,8.7,1,1,100,06:40 PM,07:13 AM,06:37 AM,05:49 PM,-10,11,12,11,14,8,20,0.0,1014,19,10,251,8
2019-10-15,21,8,0.0,8.7,1,1,86,07:09 PM,08:13 AM,06:38 AM,05:48 PM,-8,14,14,14,9,0,21,0.0,1020,21,10,253,5
2019-10-16,23,11,0.0,8.7,1,1,79,07:41 PM,09:15 AM,06:40 AM,05:46 PM,-8,15,15,15,17,10,19,0.0,1017,23,10,189,10
2019-10-17,22,13,0.0,7.2,1,1,72,08:18 PM,10:17 AM,06:41 AM,05:45 PM,-3,16,17,16,33,61,31,2.2,1005,22,10,215,21
2019-10-18,12,6,0.0,7.2,1,1,64,09:01 PM,11:20 AM,06:42 AM,05:43 PM,-1,8,9,8,10,47,51,2.8,1014,12,10,303,8
2019-10-19,12,5,0.0,7.2,1,1,57,09:53 PM,12:20 PM,06:43 AM,05:42 PM,-3,6,8,6,24,50,46,1.7,1012,12,9,229,17
2019-10-20,7,3,0.0,4.1,1,1,50,10:52 PM,01:16 PM,06:44 AM,05:40 PM,-3,1,5,1,28,66,57,3.5,1019,7,9,265,20
2019-10-21,12,3,0.0,5.6,1,1,43,11:58 PM,02:07 PM,06:45 AM,05:39 PM,-1,5,7,5,23,52,56,1.2,1021,12,9,301,16
2019-10-22,0,10,0.0,5.6,1,1,35,No moonrise,02:52 PM,06:46 AM,05:37 PM,-0,9,10,9,23,9,49,0.0,1022,0,10,0,11
2019-10-23,13,6,0.0,8.7,1,1,28,01:08 AM,03:31 PM,06:47 AM,05:36 PM,-2,8,10,8,24,10,44,0.0,1022,13,10,304,15
2019-10-24,10,3,0.0,8.7,1,1,21,02:21 AM,04:06 PM,06:49 AM,05:35 PM,-8,5,6,5,8,4,36,0.0,1030,10,10,263,5
2019-10-25,16,3,0.0,8.7,1,1,13,03:36 AM,04:39 PM,06:50 AM,05:33 PM,-7,8,8,8,10,2,34,0.0,1026,16,10,184,6
2019-10-26,15,7,0.0,8.7,1,1,6,04:51 AM,05:11 PM,06:51 AM,05:32 PM,-3,8,10,8,22,10,40,0.0,1011,15,10,264,14
2019-10-27,5,-1,0.9,7.1,1,1,0,06:05 AM,05:43 PM,06:52 AM,05:31 PM,-5,0,3,0,13,60,58,1.3,1020,5,8,248,11
2019-10-28,4,-4,0.8,7.1,1,1,0,07:20 AM,06:17 PM,06:53 AM,05:29 PM,-12,-2,-0,-2,9,50,43,0.9,1023,4,9,219,7
2019-10-29,-2,-9,5.0,4.0,1,1,1,08:33 AM,06:54 PM,06:54 AM,05:28 PM,-9,-9,-4,-9,18,61,69,5.9,1023,-2,7,101,12
2019-10-30,0,-10,0.0,8.7,1,1,8,09:44 AM,07:37 PM,06:55 AM,05:27 PM,-16,-7,-6,-7,6,5,44,0.0,1039,0,10,259,4
2019-10-31,6,-6,0.0,8.7,1,1,12,10:50 AM,08:24 PM,06:57 AM,05:25 PM,-16,-3,-1,-3,10,1,33,0.0,1033,6,10,129,6
2019-11-01,8,-1,0.0,8.7,1,1,24,11:50 AM,09:16 PM,06:58 AM,05:24 PM,-12,2,3,2,6,0,32,0.0,1031,8,10,263,4
2019-11-02,11,-1,0.0,8.7,1,1,31,12:41 PM,10:12 PM,06:59 AM,05:23 PM,-10,2,4,2,9,2,37,0.0,1029,11,10,244,5
2019-11-03,15,2,0.0,8.7,1,1,39,01:25 PM,11:11 PM,07:00 AM,05:22 PM,-11,6,7,6,10,4,28,0.0,1021,15,10,242,5
2019-11-04,14,5,0.0,8.7,1,1,46,02:02 PM,No moonset,07:01 AM,05:21 PM,-6,9,9,9,7,4,37,0.0,1019,14,10,239,4
2019-11-05,18,6,0.0,8.7,1,1,54,02:34 PM,12:09 AM,07:03 AM,05:19 PM,-2,9,10,9,10,1,44,0.0,1021,18,10,133,6
2019-11-06,16,6,0.0,8.7,1,1,61,03:03 PM,01:08 AM,07:04 AM,05:18 PM,-4,9,10,9,14,16,38,0.0,1020,16,10,172,7
2019-11-07,17,7,0.0,7.1,1,1,69,03:29 PM,02:07 AM,07:05 AM,05:17 PM,-4,10,10,10,7,9,39,0.0,1024,17,10,242,4
2019-11-08,18,7,0.0,8.7,1,1,76,03:54 PM,03:05 AM,07:06 AM,05:16 PM,-4,11,12,11,9,1,34,0.0,1026,18,10,245,5
2019-11-09,19,7,0.0,8.7,1,1,84,04:18 PM,04:04 AM,07:07 AM,05:15 PM,-7,11,12,11,9,0,27,0.0,1022,19,10,243,5
2019-11-10,16,7,0.0,7.1,1,1,91,04:43 PM,05:03 AM,07:09 AM,05:14 PM,-6,11,11,11,7,18,30,0.0,1018,16,10,156,4
2019-11-11,11,5,0.0,8.7,1,1,99,05:11 PM,06:04 AM,07:10 AM,05:13 PM,-2,6,7,6,9,23,55,0.0,1025,11,10,288,5
2019-11-12,14,3,0.0,8.7,1,1,100,05:42 PM,07:06 AM,07:11 AM,05:12 PM,-7,6,7,6,8,4,36,0.0,1024,14,10,155,4
2019-11-13,15,6,0.0,8.7,1,1,86,06:17 PM,08:09 AM,07:12 AM,05:11 PM,-4,9,9,9,7,7,40,0.0,1018,15,10,254,4
2019-11-14,16,6,0.0,8.7,1,1,78,06:59 PM,09:14 AM,07:13 AM,05:11 PM,-2,9,10,9,9,15,45,0.0,1020,16,10,197,5
2019-11-15,17,8,0.0,8.7,1,1,71,07:48 PM,10:15 AM,07:15 AM,05:10 PM,-3,11,13,11,12,42,37,0.0,1018,17,10,220,6
2019-11-16,12,7,0.0,8.7,1,1,63,08:45 PM,11:14 AM,07:16 AM,05:09 PM,-2,8,9,8,8,16,48,0.0,1022,12,10,277,6
2019-11-17,12,4,0.0,8.7,1,1,56,09:49 PM,12:06 PM,07:17 AM,05:08 PM,-5,7,7,7,7,7,42,0.0,1025,12,10,110,4
2019-11-18,15,6,0.0,8.7,1,1,48,10:57 PM,12:52 PM,07:18 AM,05:07 PM,-3,8,9,8,12,8,44,0.0,1019,15,10,152,6
2019-11-19,17,7,0.0,8.7,1,1,41,No moonrise,01:32 PM,07:19 AM,05:07 PM,-2,10,11,10,19,13,43,0.0,1006,17,10,221,11
2019-11-20,9,4,0.0,5.4,1,1,33,12:08 AM,02:07 PM,07:20 AM,05:06 PM,1,6,7,6,5,48,68,1.1,1003,9,8,223,4
2019-11-21,7,0,0.0,8.7,1,1,26,01:20 AM,02:39 PM,07:22 AM,05:05 PM,-3,2,3,2,10,34,62,0.0,1013,7,10,142,7
2019-11-22,7,-1,0.0,7.0,1,1,18,02:31 AM,03:10 PM,07:23 AM,05:05 PM,-2,2,3,2,5,36,70,0.2,1022,7,10,299,3
2019-11-23,8,1,0.0,8.7,1,1,10,03:44 AM,03:40 PM,07:24 AM,05:04 PM,-3,3,3,3,4,17,67,0.0,1028,8,10,76,2
2019-11-24,9,0,0.0,8.7,1,1,3,04:56 AM,04:12 PM,07:25 AM,05:04 PM,-4,2,4,2,11,9,58,0.0,1023,9,10,171,6
2019-11-25,3,-4,9.7,3.7,1,1,0,06:09 AM,04:47 PM,07:26 AM,05:03 PM,-4,-1,1,-1,10,66,71,11.4,1011,3,7,307,7
2019-11-26,-1,-6,5.2,5.3,1,1,0,07:21 AM,05:27 PM,07:27 AM,05:03 PM,-6,-7,-4,-7,11,71,84,6.1,1015,-1,7,215,6
2019-11-27,1,-3,0.9,3.7,1,1,0,08:30 AM,06:11 PM,07:28 AM,05:02 PM,-4,-2,-1,-2,6,80,78,0.5,1004,1,5,105,4
2019-11-28,2,-3,10.9,3.6,1,1,4,09:34 AM,07:02 PM,07:29 AM,05:02 PM,-2,-4,-1,-4,15,87,92,12.8,1006,2,4,144,10
2019-11-29,2,-3,2.6,3.6,1,1,12,10:30 AM,07:58 PM,07:30 AM,05:01 PM,-1,-3,-0,-3,15,82,91,3.2,1000,2,7,266,10
2019-11-30,-1,-7,1.4,3.6,1,1,20,11:19 AM,08:56 PM,07:31 AM,05:01 PM,-7,-7,-4,-7,11,60,88,1.6,1021,-1,7,164,6
2019-12-01,1,-9,0.0,8.7,1,1,26,12:00 PM,09:56 PM,07:33 AM,05:01 PM,-8,-8,-5,-8,13,20,77,0.0,1029,1,10,117,7
2019-12-02,1,-5,0.0,7.0,1,1,33,12:35 PM,10:56 PM,07:34 AM,05:00 PM,-5,-3,-2,-3,6,55,84,0.0,1027,1,9,231,3
2019-12-03,2,-3,0.0,7.0,1,1,41,01:05 PM,11:55 PM,07:35 AM,05:00 PM,-3,-2,-1,-2,6,47,91,0.0,1028,2,8,109,3
2019-12-04,1,-3,0.0,8.7,1,1,48,01:32 PM,No moonset,07:36 AM,05:00 PM,-3,-1,-1,-1,5,35,89,0.0,1020,1,8,257,2
2019-12-05,3,1,2.8,3.6,1,1,55,01:57 PM,12:54 AM,07:36 AM,05:00 PM,2,2,2,2,4,96,99,5.7,1019,3,4,167,3
2019-12-06,5,-1,0.0,8.7,1,1,62,02:21 PM,01:52 AM,07:37 AM,05:00 PM,-0,0,2,0,9,41,88,0.0,1027,5,8,136,5
2019-12-07,6,-0,0.0,8.7,1,1,70,02:45 PM,02:50 AM,07:38 AM,05:00 PM,-1,-1,2,-1,23,12,76,0.0,1022,6,10,162,12
2019-12-08,5,2,0.0,5.3,1,1,77,03:12 PM,03:50 AM,07:39 AM,05:00 PM,2,2,3,2,11,77,89,6.4,1014,5,10,171,6
2019-12-09,4,-0,3.1,5.3,1,1,84,03:41 PM,04:52 AM,07:40 AM,05:00 PM,-1,-1,1,-1,9,80,84,3.6,1021,4,6,260,6
2019-12-10,5,-2,0.0,8.7,1,1,92,04:14 PM,05:55 AM,07:41 AM,05:00 PM,-5,-3,0,-3,16,11,67,0.0,1027,5,10,149,9
2019-12-11,6,-1,0.0,3.6,1,1,99,04:54 PM,07:00 AM,07:42 AM,05:00 PM,-7,-1,1,-1,12,56,55,0.4,1024,6,10,184,6
2019-12-12,4,-4,0.8,3.6,1,1,100,05:41 PM,08:05 AM,07:43 AM,05:00 PM,-0,-2,2,-2,21,81,82,7.0,1022,4,9,168,14
2019-12-13,5,2,0.0,7.0,1,1,87,06:36 PM,09:06 AM,07:43 AM,05:00 PM,1,2,4,2,9,80,83,2.6,1020,5,10,179,7
2019-12-14,4,-2,7.3,3.6,1,1,79,07:40 PM,10:03 AM,07:44 AM,05:01 PM,1,-1,2,-1,12,84,92,9.5,1010,4,7,307,9
2019-12-15,0,-5,0.3,8.7,1,1,72,08:48 PM,10:52 AM,07:45 AM,05:01 PM,-8,-8,-5,-8,11,52,75,0.3,1026,0,7,0,7
2019-12-16,-2,-7,3.6,3.6,1,1,65,09:59 PM,11:34 AM,07:45 AM,05:01 PM,-8,-7,-5,-7,8,71,79,4.2,1033,-2,7,282,5
2019-12-17,-1,-9,0.0,8.7,1,1,58,11:11 PM,12:10 PM,07:46 AM,05:01 PM,-11,-9,-6,-9,14,6,66,0.0,1039,-1,10,150,8
2019-12-18,2,-5,0.0,3.6,1,1,50,No moonrise,12:43 PM,07:47 AM,05:02 PM,-10,-4,-3,-4,8,60,59,0.0,1028,2,10,166,4
2019-12-19,3,-4,0.0,8.7,1,1,43,12:21 AM,01:13 PM,07:47 AM,05:02 PM,-9,-4,-2,-4,9,22,61,0.0,1025,3,10,161,5
2019-12-20,3,-3,0.0,7.0,1,1,36,01:32 AM,01:43 PM,07:48 AM,05:03 PM,-7,-4,-1,-4,19,32,62,0.0,1032,3,10,147,10
2019-12-21,4,-0,0.0,7.0,1,1,28,02:42 AM,02:12 PM,07:48 AM,05:03 PM,-6,-2,2,-2,23,37,56,0.0,1027,4,10,157,11
2019-12-22,5,2,0.0,3.6,1,1,21,03:53 AM,02:45 PM,07:49 AM,05:04 PM,-6,-1,3,-1,33,91,51,0.0,1019,5,10,153,16
2019-12-23,6,1,0.0,7.0,1,1,14,05:03 AM,03:21 PM,07:49 AM,05:04 PM,-6,-1,3,-1,27,70,54,0.0,1015,6,10,140,13
2019-12-24,6,-2,1.7,5.3,1,1,7,06:12 AM,04:03 PM,07:50 AM,05:05 PM,-2,-0,2,-0,14,71,74,2.2,1010,6,8,160,9
2019-12-25,3,-1,4.5,3.6,1,1,0,07:18 AM,04:50 PM,07:50 AM,05:05 PM,0,0,2,0,6,85,91,5.3,1010,3,5,301,5
2019-12-26,2,-3,2.0,5.3,1,1,0,08:17 AM,05:44 PM,07:51 AM,05:06 PM,-3,-1,-1,-1,5,70,85,2.3,1020,2,6,244,3
2019-12-27,1,-5,0.1,8.7,1,1,0,09:10 AM,06:41 PM,07:51 AM,05:07 PM,-7,-5,-2,-5,11,48,70,0.1,1020,1,10,253,7
2019-12-28,-3,-7,0.2,7.0,1,1,8,09:55 AM,07:42 PM,07:51 AM,05:07 PM,-10,-10,-6,-10,16,52,69,0.4,1025,-3,9,320,11
2019-12-29,-3,-8,0.2,7.0,1,1,15,10:33 AM,08:42 PM,07:51 AM,05:08 PM,-10,-10,-6,-10,15,57,73,0.2,1028,-3,9,160,10
2019-12-30,0,-5,0.2,8.7,1,1,22,11:05 AM,09:42 PM,07:52 AM,05:09 PM,-7,-5,-3,-5,8,60,78,0.2,1028,0,9,222,5
2019-12-31,-0,-6,0.0,8.7,1,1,26,11:34 AM,10:41 PM,07:52 AM,05:10 PM,-9,-6,-4,-6,9,49,69,0.0,1029,-0,10,127,6
2019-12-01,1,-9,0.0,8.7,1,1,26,12:00 PM,09:56 PM,07:33 AM,05:01 PM,-8,-8,-5,-8,13,20,77,0.0,1029,1,10,117,7
2019-12-02,1,-5,0.0,7.0,1,1,33,12:35 PM,10:56 PM,07:34 AM,05:00 PM,-5,-3,-2,-3,6,55,84,0.0,1027,1,9,231,3
2019-12-03,2,-3,0.0,7.0,1,1,41,01:05 PM,11:55 PM,07:35 AM,05:00 PM,-3,-2,-1,-2,6,47,91,0.0,1028,2,8,109,3
2019-12-04,1,-3,0.0,8.7,1,1,48,01:32 PM,No moonset,07:36 AM,05:00 PM,-3,-1,-1,-1,5,35,89,0.0,1020,1,8,257,2
2019-12-05,3,1,2.8,3.6,1,1,55,01:57 PM,12:54 AM,07:36 AM,05:00 PM,2,2,2,2,4,96,99,5.7,1019,3,4,167,3
2019-12-06,5,-1,0.0,8.7,1,1,62,02:21 PM,01:52 AM,07:37 AM,05:00 PM,-0,0,2,0,9,41,88,0.0,1027,5,8,136,5
2019-12-07,6,-0,0.0,8.7,1,1,70,02:45 PM,02:50 AM,07:38 AM,05:00 PM,-1,-1,2,-1,23,12,76,0.0,1022,6,10,162,12
2019-12-08,5,2,0.0,5.3,1,1,77,03:12 PM,03:50 AM,07:39 AM,05:00 PM,2,2,3,2,11,77,89,6.4,1014,5,10,171,6
2019-12-09,4,-0,3.1,5.3,1,1,84,03:41 PM,04:52 AM,07:40 AM,05:00 PM,-1,-1,1,-1,9,80,84,3.6,1021,4,6,260,6
2019-12-10,5,-2,0.0,8.7,1,1,92,04:14 PM,05:55 AM,07:41 AM,05:00 PM,-5,-3,0,-3,16,11,67,0.0,1027,5,10,149,9
2019-12-11,6,-1,0.0,3.6,1,1,99,04:54 PM,07:00 AM,07:42 AM,05:00 PM,-7,-1,1,-1,12,56,55,0.4,1024,6,10,184,6
2019-12-12,4,-4,0.8,3.6,1,1,100,05:41 PM,08:05 AM,07:43 AM,05:00 PM,-0,-2,2,-2,21,81,82,7.0,1022,4,9,168,14
2019-12-13,5,2,0.0,7.0,1,1,87,06:36 PM,09:06 AM,07:43 AM,05:00 PM,1,2,4,2,9,80,83,2.6,1020,5,10,179,7
2019-12-14,4,-2,7.3,3.6,1,1,79,07:40 PM,10:03 AM,07:44 AM,05:01 PM,1,-1,2,-1,12,84,92,9.5,1010,4,7,307,9
